Time (s),CPU Utilization (%),power_consumption
0,0.0054173512340167,0.006229953919119205
15,0.0,0.0
30,0.0141244929877173,0.016243166935874895
45,0.0,0.0
60,0.0,0.0
75,0.0139682579750727,0.016063496671333603
90,0.0450381467630952,0.05179386877755948
105,0.0738554933548129,0.08493381735803483
120,0.0627014334937739,0.07210664851783997
135,0.0677186734041588,0.07787647441478263
150,0.0721879129855601,0.08301609993339412
165,0.1076410334540408,0.12378718847214693
180,0.0540939910442425,0.06220808970087887
195,0.0666876995639152,0.07669085449850246
210,0.066748183326479,0.07676041082545085
225,0.0463245069136983,0.05327318295075304
240,0.0557413478954633,0.0641025500797828
255,0.0260530530790468,0.029961011040903818
270,0.0456322040681236,0.05247703467834214
285,0.0472160422653316,0.05429844860513133
300,0.090497949325398,0.1040726417242077
315,0.0412462303000983,0.04743316484511305
330,0.048532720617077,0.05581262870963855
345,0.0606461257247992,0.06974304458351908
360,0.0777999355153211,0.08946992584261927
375,0.048929072605051,0.056268433495808644
390,0.0410609919482632,0.04722014074050268
405,0.0740646937349509,0.08517439779519355
420,0.0468838123068038,0.053916384152824376
435,0.0571014144826283,0.06566662665502254
450,0.0264642395634978,0.03043387549802247
465,0.0360016681646713,0.041401918389371996
480,0.0493448246698044,0.05674654837027506
495,0.0,0.0
