Time (s),CPU Utilization (%),power_consumption
0,0.0113630705287224,0.01306753110803076
15,0.0052571573667998,0.0060457309718197705
30,0.0023381137204889,0.0026888307785622348
45,0.0111600467200992,0.012834053728114081
60,0.0095880774179374,0.01102628903062801
75,0.0061333949315864,0.00705340417132436
90,0.0065526773564919,0.0075355789599656844
105,0.0124969156622815,0.014371453011623726
120,0.0100799442372537,0.011591935872841755
135,0.0050299826955977,0.005784480099937354
150,0.0110946558324336,0.01275885420729864
165,0.0063764316015106,0.007332896341737191
180,0.0062686668267728,0.007208966850788721
195,0.0038668764377464,0.004446907903408359
210,0.0060383837396556,0.00694414130060394
225,0.0032969366152673,0.0037914771075573954
240,0.0118128261501441,0.013584750072665715
255,0.0168034785919419,0.019324000380733185
270,0.0101585087132984,0.01168228502029316
285,0.0129922823823487,0.014941124739701005
300,0.007652284012353,0.00880012661420595
315,0.0038718361433007,0.004452611564795805
330,0.0082975238797103,0.009542152461666845
345,0.0073141491695525,0.008411271544985376
360,0.0087492800385881,0.010061672044376314
375,0.0102527749758692,0.01179069122224958
390,0.0152139571131524,0.01749605068012526
405,0.0142101365407036,0.01634165702180914
420,0.0078997727105677,0.009084738617152855
435,0.0049058805861228,0.00564176267404122
450,0.0025636952119213,0.002948249493709495
465,0.010306487387572,0.0118524604957078
480,0.0050527405509672,0.00581065163361228
495,0.0,0.0
