timestamp,container,cpu_usage,pid
2025-01-02 12:24:36,gateway-server_replica_3,0.06733600166666666,1025544
2025-01-02 12:24:51,gateway-server_replica_3,0.06733159333333333,1025544
2025-01-02 12:25:06,gateway-server_replica_3,0.05899493933333333,1025544
2025-01-02 12:25:21,gateway-server_replica_3,0.07564721133333333,1025544
2025-01-02 12:25:36,gateway-server_replica_3,0.058912001,1025544
2025-01-02 12:25:51,gateway-server_replica_3,0.067249025,1025544
2025-01-02 12:26:06,gateway-server_replica_3,2.7633704000000003,1025544
2025-01-02 12:26:21,gateway-server_replica_3,11.644708999999999,1025544
2025-01-02 12:26:36,gateway-server_replica_3,10.481185466666666,1025544
2025-01-02 12:26:51,gateway-server_replica_3,7.3615599,1025544
2025-01-02 12:27:06,gateway-server_replica_3,8.267095900000001,1025544
2025-01-02 12:27:21,gateway-server_replica_3,9.579092333333334,1025544
2025-01-02 12:27:36,gateway-server_replica_3,12.849120333333333,1025544
2025-01-02 12:27:51,gateway-server_replica_3,16.088419000000002,1025544
2025-01-02 12:28:06,gateway-server_replica_3,9.323282,1025544
2025-01-02 12:28:21,gateway-server_replica_3,8.582128333333333,1025544
2025-01-02 12:28:36,gateway-server_replica_3,10.323495,1025544
2025-01-02 12:28:51,gateway-server_replica_3,11.016212666666666,1025544
2025-01-02 12:29:06,gateway-server_replica_3,9.767033333333334,1025544
2025-01-02 12:29:21,gateway-server_replica_3,7.8075217666666665,1025544
2025-01-02 12:29:36,gateway-server_replica_3,11.128165,1025544
2025-01-02 12:29:51,gateway-server_replica_3,12.425602433333333,1025544
2025-01-02 12:30:06,gateway-server_replica_3,8.708484833333333,1025544
2025-01-02 12:30:21,gateway-server_replica_3,8.520628666666667,1025544
2025-01-02 12:30:36,gateway-server_replica_3,7.291985166666667,1025544
2025-01-02 12:30:51,gateway-server_replica_3,8.930423333333334,1025544
2025-01-02 12:31:06,gateway-server_replica_3,9.112352,1025544
2025-01-02 12:31:21,gateway-server_replica_3,8.718439666666667,1025544
2025-01-02 12:31:36,gateway-server_replica_3,5.280629866666667,1025544
2025-01-02 12:31:51,gateway-server_replica_3,0.95769561,1025544
2025-01-02 12:32:06,gateway-server_replica_3,0.2885099933333333,1025544
2025-01-02 12:32:21,gateway-server_replica_3,0.2789570433333334,1025544
2025-01-02 12:32:36,gateway-server_replica_3,0.28895718000000004,1025544
2025-01-02 12:32:51,gateway-server_replica_3,0.31244833,1025544
2025-01-02 12:33:06,gateway-server_replica_3,0.28743428,1025544
2025-01-02 12:33:21,gateway-server_replica_3,0.20264132333333335,1025544
2025-01-02 12:33:36,gateway-server_replica_3,0.06734869266666667,1025544
2025-01-02 12:33:51,gateway-server_replica_3,0.07574836,1025544
