timestamp,container,power_consumption,pid
2024-09-19 22:06:13,media-service,0.0,2403496
2024-09-19 22:06:28,media-service,0.0,2403496
2024-09-19 22:06:43,media-service,0.0,2403496
2024-09-19 22:06:58,media-service,0.0,2403496
2024-09-19 22:07:13,media-service,0.0,2403496
2024-09-19 22:07:28,media-service,0.0005352814496658866,2403496
2024-09-19 22:07:43,media-service,0.011635903273715607,2403496
2024-09-19 22:07:58,media-service,0.015609086889836577,2403496
2024-09-19 22:08:13,media-service,0.01996053488122085,2403496
2024-09-19 22:08:28,media-service,0.01775155869567177,2403496
2024-09-19 22:08:43,media-service,0.019848915786030503,2403496
2024-09-19 22:08:58,media-service,0.016880025606753665,2403496
2024-09-19 22:09:13,media-service,0.019914294013822487,2403496
2024-09-19 22:09:28,media-service,0.017877531074745035,2403496
2024-09-19 22:09:43,media-service,0.017912566897215796,2403496
2024-09-19 22:09:58,media-service,0.018587732529748005,2403496
2024-09-19 22:10:13,media-service,0.016499408303393377,2403496
2024-09-19 22:10:28,media-service,0.01686534003147729,2403496
2024-09-19 22:10:43,media-service,0.01821743514664065,2403496
2024-09-19 22:10:58,media-service,0.017856677115096746,2403496
2024-09-19 22:11:13,media-service,0.01605521755600589,2403496
2024-09-19 22:11:28,media-service,0.015795216605528427,2403496
2024-09-19 22:11:43,media-service,0.014063554229772861,2403496
2024-09-19 22:11:58,media-service,0.024116518429398187,2403496
2024-09-19 22:12:13,media-service,0.012618929736746625,2403496
2024-09-19 22:12:28,media-service,0.009929143722674736,2403496
2024-09-19 22:12:43,media-service,0.009157807426597277,2403496
2024-09-19 22:12:58,media-service,0.00680323628406385,2403496
2024-09-19 22:13:13,media-service,0.0012348490379684358,2403496
2024-09-19 22:13:28,media-service,0.0,2403496
2024-09-19 22:13:43,media-service,0.0,2403496
2024-09-19 22:13:58,media-service,0.0,2403496
2024-09-19 22:14:13,media-service,0.0,2403496
2024-09-19 22:14:28,media-service,0.0,2403496
