Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,3.783514693132042
105,1.7801078635233667
120,0.5129899747455234
135,0.45917227456674775
150,1.3353470541986758
165,0.18289692461779108
180,0.0
195,0.02355804604404043
210,0.35851555848993244
225,0.0
240,0.22749418855136133
255,0.23670190532678126
270,0.10589355731928252
285,0.0
300,0.0
315,0.887740666556234
330,0.21048720959579845
345,1.0458091990382918
360,0.07525054589034891
375,0.17551178274052137
390,0.2450048683780074
405,0.0
420,0.0
435,0.41188251295445777
450,0.0
465,0.0
480,0.0
495,0.2789563490004216
510,0.0
525,0.0
540,0.17535752384181588
555,0.0
570,0.0
585,0.0
600,0.0
