Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,0.0572066648771937
105,0.11436968256086025
120,0.08044292026479351
135,0.044554466151428905
150,0.10354350732336523
165,0.07626978612348659
180,0.10149388064661272
195,0.06880998836755467
210,0.06739943694732568
225,0.0817778564998571
240,0.09321535811718133
255,0.05712578882650931
270,0.0582840284521294
285,0.10602172384692636
300,0.15942799048757497
315,0.1024287105173297
330,0.11547900414188611
345,0.045434429531065273
360,0.034981522641173164
375,0.1514923694743761
390,0.04592617152271808
405,0.09101806753574296
420,0.045447700369011385
435,0.011493862946458691
450,0.033470862827011325
465,0.010679496411951688
480,0.0
495,0.010780039290694968
510,0.02243687397834326
525,0.023447720407399557
540,0.02354234342042529
555,0.01105220956311439
570,0.04518390552144376
585,0.0
600,0.0
