Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,1.1011857302811612
105,2.1142035175416862
120,1.4479553648088823
135,0.4178283925867004
150,1.0079298079815988
165,1.418117939060816
180,0.5992685330100112
195,0.44680037143010076
210,1.6050311546216514
225,0.7911963732178473
240,0.7640786601199456
255,1.479144329043605
270,0.5352716055625464
285,1.3150700310096743
300,0.8777224971993651
315,0.9575461164702175
330,0.58115311668017
345,0.6647079361125456
360,1.1546918601391603
375,1.3193145165850468
390,0.15223085660999577
405,0.7944163651992228
420,0.7851390370640061
435,0.19856180652128205
450,0.6800303878225084
465,0.21228730429493572
480,0.4428630125111753
495,0.029052197504516885
510,0.015037659940105369
525,0.0
540,0.2532932108817991
555,0.10257582320662229
570,0.4845888586558376
585,0.0
600,0.0
