timestamp,container,power_consumption,pid
2025-01-21 18:19:50,user-service,0.0,917968
2025-01-21 18:20:05,user-service,0.0,917968
2025-01-21 18:20:20,user-service,0.0008525122577150507,917968
2025-01-21 18:20:35,user-service,0.0,917968
2025-01-21 18:20:50,user-service,0.0,917968
2025-01-21 18:21:05,user-service,0.0,917968
2025-01-21 18:21:20,user-service,0.3075799868499485,917968
2025-01-21 18:21:35,user-service,1.4466863158434,917968
2025-01-21 18:21:50,user-service,1.8354522287046593,917968
2025-01-21 18:22:05,user-service,1.6554421679555853,917968
2025-01-21 18:22:20,user-service,1.6852697141551392,917968
2025-01-21 18:22:35,user-service,1.6970290447341412,917968
2025-01-21 18:22:50,user-service,1.702503738804176,917968
2025-01-21 18:23:05,user-service,1.6277927483783279,917968
2025-01-21 18:23:20,user-service,1.618107603393476,917968
2025-01-21 18:23:35,user-service,1.58950218166898,917968
2025-01-21 18:23:50,user-service,1.6533167354112277,917968
2025-01-21 18:24:05,user-service,1.6174633118114072,917968
2025-01-21 18:24:20,user-service,1.557913860947447,917968
2025-01-21 18:24:35,user-service,1.6650413253654488,917968
2025-01-21 18:24:50,user-service,1.7063513811119595,917968
2025-01-21 18:25:05,user-service,1.7592615515144727,917968
2025-01-21 18:25:20,user-service,1.7524764233743595,917968
2025-01-21 18:25:35,user-service,1.5546385196212023,917968
2025-01-21 18:25:50,user-service,1.59449409014767,917968
2025-01-21 18:26:05,user-service,1.6370311220866107,917968
2025-01-21 18:26:20,user-service,1.3861784931161436,917968
2025-01-21 18:26:35,user-service,0.08361072161195576,917968
2025-01-21 18:26:50,user-service,0.0008405631200499275,917968
2025-01-21 18:27:05,user-service,0.0,917968
2025-01-21 18:27:20,user-service,0.0,917968
2025-01-21 18:27:35,user-service,0.0,917968
2025-01-21 18:27:50,user-service,0.0,917968
2025-01-21 18:28:05,user-service,0.0,917968
