Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,11.763366285316
105,13.522760352323395
120,9.273882354758692
135,9.20375970357746
150,10.339298691066837
165,7.919025256848571
180,7.808780182772152
195,8.952656140435636
210,8.040074115206169
225,7.026752719814449
240,7.35769246360604
255,9.319738478834319
270,8.892226621811847
285,7.612004648891891
300,7.111945210790364
315,9.249636525969514
330,7.620972114687464
345,7.00676815780325
360,6.645276686790207
375,6.748501075803836
390,5.691044617546269
405,5.729572302323281
420,6.592933331008932
435,4.029068311093537
450,2.8548987560669743
465,2.7733426137447696
480,2.3165608928512698
495,2.2225845705484693
510,2.517312488277006
525,1.679691055974923
540,2.058222883979061
555,1.5921073971603934
570,1.046018694803919
585,0.7761533368672424
600,0.0
