Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,0.6
105,0.45
120,0.375
135,0.6
150,0.375
165,0.375
180,0.75
195,0.375
210,0.15
225,0.375
240,0.375
255,0.45
270,0.15
285,0.3
300,0.45
315,0.15
330,0.45
345,0.15
360,0.675
375,0.3
390,0.15
405,0.15
420,0.075
435,0.525
450,0.3
465,0.3
480,0.0
495,0.15
510,0.075
525,0.0
540,0.0
555,0.0
570,0.075
585,0.0
600,0.0
