Time (s),CPU Utilization (%),power_consumption
0,0.0,0.0038
15,0.0,0.0038
30,0.0,0.0038
45,0.0,0.0038
60,0.0,0.0038
75,0.0,0.0038
90,9.505851628067369,4.775376294927953
105,10.34369681788243,5.1959427420979
120,10.904061840878542,5.4772246897710755
135,9.461961795805204,4.7533452669459715
150,12.582632653682053,6.319803452107551
165,10.684225931669456,5.366875417112664
180,12.052868836340004,6.0538821468269015
195,10.437825335760708,5.243191681189117
210,11.81682513089479,5.935397176354211
225,10.01846778776716,5.032690127683179
240,7.940843394811614,3.989801632146428
255,11.55749885767462,5.805225241596068
270,9.731159985172296,4.888472528477056
285,7.307665397376196,3.6719703381977506
300,6.686196803139356,3.360016719697438
315,9.731477058211514,4.888631687093969
330,11.192650922298586,5.622085442258843
345,8.776442643256786,4.409240702094463
360,9.717214585217649,4.881472467625022
375,8.802341243980129,4.4222408155107535
390,7.627261774084285,3.832395574642897
405,9.932109557685644,4.989341577795002
420,10.062272315044844,5.054678335804541
435,8.010848608276923,4.024941589107901
450,5.310385189963992,2.669411570724706
465,4.659257255116949,2.342570090293014
480,3.823674783000849,1.9231394414246725
495,2.6970679893737612,1.357625642082032
510,3.839362198641527,1.9310139279544984
525,1.4523187176072914,0.7328088081275913
540,2.181432674145132,1.098796307979239
555,1.8063278614304608,0.9105079459793571
570,1.8476831763572816,0.9312667425706539
585,1.1503144092812163,0.5812141215116179
600,0.0,0.0038
