Time (s),CPU Utilization (%),power_consumption
0,0.0,0.0
15,0.0,0.0
30,0.0,0.0
45,0.0,0.0
60,0.0,0.0
75,0.0,0.0
90,8.9375735372545,10.099458097097585
105,10.119821612911498,11.435398422589993
120,9.121187247523812,10.306941589701909
135,10.709109046028535,12.101293222012245
150,8.727053253466737,9.861570176417414
165,10.433696456878582,11.790076996272798
180,10.098739386031603,11.411575506215712
195,9.28009254852795,10.486504579836584
210,10.65377654265625,12.038767493201563
225,9.013529727806022,10.185288592420804
240,8.504710133946366,9.610322451359394
255,6.924443912139503,7.824621620717638
270,8.119159405768864,9.174650128518817
285,9.096316621463943,10.278837782254255
300,9.052093400373291,10.228865542421818
315,10.23828156294791,11.569258166131139
330,9.789765590773516,11.062435117574074
345,7.514850033195011,8.491780537510364
360,8.915998507760658,10.075078313769545
375,7.8733828682186,8.896922641087018
390,6.995470342323378,7.904881486825417
405,6.141958003071542,6.940412543470842
420,4.977549618797309,5.62463106924096
435,2.8142001284890097,3.180046145192581
450,2.6975958553953943,3.0482833165967955
465,2.636042152890315,2.9787276327660557
480,2.5639750250351567,2.8972917782897274
495,1.3483698167888984,1.5236578929714553
