Time (s),CPU Utilization (%),power_consumption
0,0.0,0.04
15,0.0,0.04
30,0.0,0.04
45,0.0,0.04
60,0.0,0.04
75,0.0,0.04
90,0.0942314456034634,0.14832846986574152
105,0.1095929754355002,0.165988084560651
120,0.1255726724926707,0.18435834429757422
135,0.1565123715573957,0.21992662234238208
150,0.0778096473697373,0.12944997061625
165,0.3277109529755946,0.4167365115407435
180,0.1715329390780188,0.23719426676409044
195,0.1235345136825108,0.1820152769294144
210,0.0937159560131214,0.14773586303268435
225,0.1848864657563607,0.25254548103351226
240,0.1727532510605542,0.2385971374192131
255,0.1414007930201958,0.20255435165601707
270,0.2406027156681298,0.31659688193208196
285,0.1264349393940969,0.1853496063274538
300,0.1097257742166615,0.16614075003947407
315,0.1392231317503984,0.200050912260258
330,0.1087981789437989,0.16507438651379122
345,0.2032987393557163,0.27371223076333145
360,0.1561949644025466,0.21956173107716756
375,0.1251804400740533,0.18390743390913167
390,0.0643252820729955,0.11394834427111564
405,0.0326840306623857,0.0775735616494786
420,0.2019690947170386,0.27218367128670756
435,0.0310632163582621,0.07571027352545812
450,0.0458337263394686,0.0926904517998531
465,0.0480853110830078,0.09527887362102577
480,0.0624458539542464,0.11178775370580166
495,0.0308402361437556,0.07545393547086143
510,0.0320251707055777,0.07681613624313213
525,0.0442903269690402,0.0909161598836086
540,0.0469493533208516,0.093972976577651
555,0.0307644006267531,0.07536675496051537
570,0.0165604585489586,0.059037903147882806
585,0.0161158262446661,0.05852675385086815
600,0.0,0.04
