Time (s),CPU Utilization (%),power_consumption
0,0.0,0.04
15,0.0,0.04
30,0.0,0.04
45,0.0,0.04
60,0.0,0.04
75,0.0,0.04
90,0.0595732977784429,0.10848546312609797
105,0.0359390834405366,0.08131557032324088
120,0.0124933725977993,0.054362381138430074
135,0.0352804046764629,0.08055835321606175
150,0.0337090327888357,0.07875190409404552
165,0.0570464947666473,0.10558065038373773
180,0.0341623313530846,0.07927301612350607
195,0.0470366185052826,0.09407329663367288
210,0.0334600403591175,0.07846566239684148
225,0.0364758964966941,0.08193269061259953
240,0.0234041720575999,0.06690543619741685
255,0.0235534503500345,0.06707704652239967
270,0.0477264452755459,0.09486632148876756
285,0.1031934591364437,0.15863120062325567
300,0.0123510515342351,0.05419876884375667
315,0.0459779733861742,0.09285627820474586
330,0.0344131290306396,0.07956133313362329
345,0.0,0.04
360,0.0577138798914017,0.1063478763231554
375,0.0223972720201072,0.06574790391431523
390,0.0358044412023967,0.08116078560627525
405,0.0353502751226174,0.08063867628096097
420,0.0226703336238842,0.06606181553401727
435,0.0,0.04
450,0.0222916349692853,0.06562646356069038
465,0.0112367662403125,0.05291778646986325
480,0.0,0.04
495,0.0108173872791052,0.05243566841605934
510,0.0121242029014716,0.05393798365553175
525,0.0,0.04
540,0.0,0.04
555,0.0,0.04
570,0.022461666532167,0.06582193184537918
585,0.012188884728974,0.05401234188442851
600,0.0,0.04
