Time (s),CPU Utilization (%),power_consumption
0,0.0,0.04
15,0.0,0.04
30,0.0,0.04
45,0.0,0.04
60,0.0,0.04
75,0.0,0.04
90,0.0983303362751223,0.1530405545818806
105,0.1026227263881263,0.15797508625579
120,0.0570495244566107,0.10558413331531966
135,0.0853278140369161,0.13809285501683874
150,0.0850973642708213,0.13782792996573617
165,0.0559941614604912,0.10437088801498068
180,0.0297848924873656,0.07424071240347549
195,0.0534460658397674,0.1014415972893966
210,0.0379118465960935,0.08358345884686909
225,0.0577036592346706,0.10633612665617731
240,0.0847198044609393,0.13739388720829582
255,0.0285063069625758,0.07277085048417714
270,0.0724297884973259,0.12326528485652585
285,0.0386189535616841,0.08439634901451204
300,0.0940805817891557,0.14815503682481337
315,0.0641148274421434,0.11370640562748804
330,0.096652080274795,0.15111123148390432
345,0.0547867084205781,0.10298280000029658
360,0.0753661367749647,0.12664091083649942
375,0.0677170997524579,0.1178475778754256
390,0.0360831519240428,0.0814811914518796
405,0.0465337192098406,0.09349516360363275
420,0.0278927834478501,0.07206554385164848
435,0.0371395604866671,0.08269563873547249
450,0.0094426387646353,0.05085525752382474
465,0.0100685699711901,0.05157482803888014
480,0.017825140462033,0.060491781475153134
495,0.0084311338309937,0.04969243145211036
510,0.0095214563910192,0.05094586626711567
525,0.0,0.04
540,0.0369487482963994,0.08247628104154076
555,0.0,0.04
570,0.0083532608624561,0.04960290868747953
585,0.0,0.04
600,0.0,0.04
