Time (s),CPU Utilization (%),power_consumption
0,0.0,0.016
15,0.0,0.016
30,0.0,0.016
45,0.0,0.016
60,0.0,0.016
75,0.0,0.016
90,1.1011857302811612,1.2821874001064903
105,2.1142035175416862,2.446995772610132
120,1.4479553648088823,1.6809169966718451
135,0.4178283925867004,0.4964357989318916
150,1.0079298079815988,1.1749580104095614
165,1.418117939060816,1.6466087310496886
180,0.5992685330100112,0.7050629299962312
195,0.4468003714301007,0.5297489390851869
210,1.6050311546216514,1.8615290228301595
225,0.7911963732178473,0.9257492377808095
240,0.7640786601199456,0.8945682065523183
255,1.479144329043605,1.7167793153074986
270,0.5352716055625464,0.6314767029400383
285,1.3150700310096743,1.5281201244561637
300,0.8777224971993651,1.0252404361797178
315,0.9575461164702176,1.117024826562115
330,0.58115311668017,0.6842330996835266
345,0.6647079361125456,0.7803077732596494
360,1.1546918601391605,1.3437108884624123
375,1.3193145165850468,1.5330006037501502
390,0.1522308566099957,0.1910411281644374
405,0.7944163651992228,0.9294517133606743
420,0.7851390370640061,0.9187842703776768
435,0.198561806521282,0.24431430761043088
450,0.6800303878225084,0.797926141133833
465,0.2122873042949357,0.26009643397048887
480,0.4428630125111753,0.5252216063058499
495,0.0290521975045168,0.0494053787785936
510,0.0150376599401053,0.033290902905530675
525,0.0,0.016
540,0.2532932108817991,0.30724666560032793
555,0.1025758232066222,0.13394578455590245
570,0.4845888586558376,0.5731996532368283
585,0.0,0.016
600,0.0,0.016
