Time (s),CPU Utilization (%)
0,0.0289959188474297
15,0.022970828430074
30,0.0314869832918366
45,0.023433511698972002
60,0.0203469013550132
75,0.0297588041867242
90,24.98002681271633
105,24.45895201952478
120,21.265353914631238
135,24.29820850325155
150,24.294865794929642
165,22.613911996362535
180,27.775789131635726
195,24.431205763194484
210,22.54052147732723
225,25.628821337068977
240,19.122896967536306
255,22.102881720683314
270,23.647587126557763
285,24.140278886310107
300,22.840561710745792
315,23.08334649444592
330,23.887704443570712
345,22.45380309379466
360,24.12912103407265
375,22.973980974318913
390,24.874083100252633
405,21.388184314600256
420,9.173230452276506
435,4.059095525412154
450,1.731741639399086
465,1.025069067396984
480,0.9238971016191468
495,1.089592208897822
