Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,0.0
105,0.0
120,0.0027809446182667378
135,0.0014074240391607454
150,0.0
165,0.0014257504774428025
180,0.0
195,0.002646688354315365
210,0.0
225,0.0013731022048363878
240,0.0
255,0.0
270,0.0
285,0.0
300,0.00110857779367952
315,0.0
330,0.001326722604764476
345,0.0
360,0.0
375,0.0
390,0.0
405,0.0
420,0.0
435,0.0
450,0.0
465,0.0
480,0.0
495,0.0
