Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,1.217269142016404
105,1.9158439962572986
120,0.9559908520182155
135,0.5894944425194212
150,0.8079362834264242
165,1.0207599590981327
180,1.594226963925078
195,0.9205581294931008
210,0.725573278314
225,1.1980040325729167
240,1.1079944317258976
255,0.8072969509155642
270,0.8596204487321027
285,0.6311890503861994
300,1.0791188073948463
315,0.9915496672285693
330,0.7539763212201119
345,1.0859694412516043
360,0.8391605275805566
375,1.1883093004360492
390,0.5518693944494127
405,1.0620061295468244
420,0.6529346809300063
435,0.1584656964377178
450,0.1477726526988902
465,0.2027926360461767
480,0.6507151140081219
495,0.2280992318162653
510,0.4384478923965088
525,0.1890253055629739
540,0.3333078498102452
555,0.0549509933523888
570,0.1218486844439403
585,0.1649315554473683
600,0.0
