Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,0.05957329777844295
105,0.03593908344053669
120,0.012493372597799385
135,0.0352804046764629
150,0.03370903278883577
165,0.057046494766647325
180,0.03416233135308467
195,0.04703661850528265
210,0.03346004035911757
225,0.03647589649669414
240,0.023404172057599978
255,0.02355345035003454
270,0.04772644527554594
285,0.10319345913644377
300,0.012351051534235168
315,0.04597797338617429
330,0.03441312903063964
345,0.0
360,0.05771387989140172
375,0.022397272020107235
390,0.0358044412023967
405,0.03535027512261748
420,0.02267033362388425
435,0.0
450,0.022291634969285375
465,0.011236766240312588
480,0.0
495,0.010817387279105278
510,0.012124202901471611
525,0.0
540,0.0
555,0.0
570,0.02246166653216701
585,0.012188884728974007
600,0.0
