Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,0.023393338845646906
105,0.023348824327450522
120,0.01918203574030412
135,0.004494235237918994
150,0.033625914290892664
165,0.004966947059434313
180,0.03368887983897511
195,0.033378429208327995
210,0.03377339992780843
225,0.028212405934602596
240,0.03329173929415082
255,0.01433392234176832
270,0.03306974315576951
285,0.038251384282650375
300,0.023738786770433316
315,0.03212426969942373
330,0.042710325969101674
345,0.027314693867276925
360,0.014299292102182655
375,0.023669444808607887
390,0.036793319203145436
405,0.009221505976226426
420,0.01877494712292294
435,0.009615459953363577
450,0.009475922487438204
465,0.004538108079980402
480,0.0
495,0.005095625164078021
510,0.004729911394495136
525,0.0
540,0.0
555,0.0
570,0.004611389679434852
585,0.0043643805865684554
600,0.0
