timestamp,container,cpu_usage,pid
2024-09-19 22:06:13,jaeger-agent,0.0,3891299
2024-09-19 22:06:28,jaeger-agent,0.0,3891299
2024-09-19 22:06:43,jaeger-agent,0.0,3891299
2024-09-19 22:06:58,jaeger-agent,0.0020875083333333332,3891299
2024-09-19 22:07:13,jaeger-agent,0.0,3891299
2024-09-19 22:07:28,jaeger-agent,0.0,3891299
2024-09-19 22:07:43,jaeger-agent,0.110627169,3891299
2024-09-19 22:07:58,jaeger-agent,0.19010164666666668,3891299
2024-09-19 22:08:13,jaeger-agent,0.17766806,3891299
2024-09-19 22:08:28,jaeger-agent,0.19015013,3891299
2024-09-19 22:08:43,jaeger-agent,0.15663029666666667,3891299
2024-09-19 22:08:58,jaeger-agent,0.17311520333333333,3891299
2024-09-19 22:09:13,jaeger-agent,0.1626889,3891299
2024-09-19 22:09:28,jaeger-agent,0.17534921333333334,3891299
2024-09-19 22:09:43,jaeger-agent,0.16893836333333334,3891299
2024-09-19 22:09:58,jaeger-agent,0.15656726666666665,3891299
2024-09-19 22:10:13,jaeger-agent,0.15432163,3891299
2024-09-19 22:10:28,jaeger-agent,0.17736559666666665,3891299
2024-09-19 22:10:43,jaeger-agent,0.14390904666666665,3891299
2024-09-19 22:10:58,jaeger-agent,0.16262485,3891299
2024-09-19 22:11:13,jaeger-agent,0.1522241,3891299
2024-09-19 22:11:28,jaeger-agent,0.17549319666666666,3891299
2024-09-19 22:11:43,jaeger-agent,0.17134034333333334,3891299
2024-09-19 22:11:58,jaeger-agent,0.15430807333333335,3891299
2024-09-19 22:12:13,jaeger-agent,0.12300960799999999,3891299
2024-09-19 22:12:28,jaeger-agent,0.18994723666666666,3891299
2024-09-19 22:12:43,jaeger-agent,0.26123673000000003,3891299
2024-09-19 22:12:58,jaeger-agent,0.12553570466666666,3891299
2024-09-19 22:13:13,jaeger-agent,0.02929276366666667,3891299
2024-09-19 22:13:28,jaeger-agent,0.012541543333333332,3891299
2024-09-19 22:13:43,jaeger-agent,0.0,3891299
2024-09-19 22:13:58,jaeger-agent,0.0,3891299
2024-09-19 22:14:13,jaeger-agent,0.0,3891299
2024-09-19 22:14:28,jaeger-agent,0.0,3891299
