Time (s),CPU Utilization (%),power_consumption
0,0.0,0.0005
15,0.0,0.0005
30,0.0,0.0005
45,0.0,0.0005
60,0.0,0.0005
75,0.0,0.0005
90,0.1074849950422937,0.12475211684391628
105,0.0853113366098843,0.0991194785643432
120,0.0752595418375825,0.08749965406653618
135,0.0739610551261725,0.08599860992057977
150,0.0819029832378194,0.09517943910800303
165,0.0762224635702223,0.08861278677485912
180,0.0508205740088559,0.05924832945136737
195,0.0581152566156434,0.0676809460714007
210,0.0623885227380768,0.07262082034260309
225,0.1036611325898927,0.120331750968253
240,0.0937502157305874,0.10887478063348037
255,0.0732358581065081,0.08516028579183282
270,0.0752644521896288,0.08750533040894994
285,0.0604713282293546,0.07040455307649278
300,0.0605437180092086,0.07048823530005509
315,0.0761100855902106,0.0884828783918555
330,0.0747766869931736,0.08694147628067371
345,0.0802721656614966,0.09329422214386175
360,0.0803784185071484,0.093417049902171
375,0.0530364442595793,0.06180986438185237
390,0.0243078954555892,0.028599805607183837
405,0.036645801922961,0.042862363793933295
420,0.0178421339910686,0.021125417683005344
435,0.0226950059640981,0.026735313419467582
450,0.0159660861094325,0.01895671571207342
465,0.006596425686506,0.008125435111472503
480,0.0079556824803123,0.009696729168828619
495,0.0,0.0005
