Time (s),CPU Utilization (%),power_consumption
0,0.0104166666666666,0.012541614583333256
15,0.025,0.029399875
30,0.00625,0.00772496875
45,0.0083333333333333,0.010133291666666629
60,0.0208333333333333,0.02458322916666663
75,0.0145833333333333,0.017358260416666625
90,0.0520833333333333,0.060708072916666626
105,0.0354166666666666,0.04144148958333326
120,0.03125,0.03662484375
135,0.0625,0.0727496875
150,0.04375,0.05107478124999999
165,0.0458333333333333,0.05348310416666662
180,0.03125,0.03662484375
195,0.0375,0.0438498125
210,0.04375,0.05107478124999999
225,0.04375,0.05107478124999999
240,0.0375,0.0438498125
255,0.0458333333333333,0.05348310416666662
270,0.0333333333333333,0.039033166666666626
285,0.0166666666666666,0.019766583333333258
300,0.0395833333333333,0.04625813541666662
315,0.0375,0.0438498125
330,0.03125,0.03662484375
345,0.0270833333333333,0.03180819791666663
360,0.0458333333333333,0.05348310416666662
375,0.025,0.029399875
390,0.0229166666666666,0.026991552083333252
405,0.0270833333333333,0.03180819791666663
420,0.0291666666666666,0.03421652083333325
435,0.01875,0.02217490625
450,0.0291666666666666,0.03421652083333325
465,0.0229166666666666,0.026991552083333252
480,0.0145833333333333,0.017358260416666625
495,0.0,0.0005
