timestamp,container,power_consumption,pid
2025-01-02 12:24:36,catalog-service,0.05643220293691772,3552072
2025-01-02 12:24:51,catalog-service,0.01262261741560931,3552072
2025-01-02 12:25:06,catalog-service,0.005085503238650866,3552072
2025-01-02 12:25:21,catalog-service,0.0180467860334268,3552072
2025-01-02 12:25:36,catalog-service,0.012015884476177786,3552072
2025-01-02 12:25:51,catalog-service,0.011127040426721913,3552072
2025-01-02 12:26:06,catalog-service,0.8437706711428002,3552072
2025-01-02 12:26:21,catalog-service,1.6147368998309326,3552072
2025-01-02 12:26:36,catalog-service,0.9606689773588983,3552072
2025-01-02 12:26:51,catalog-service,0.7030479113183911,3552072
2025-01-02 12:27:06,catalog-service,1.6231305275946124,3552072
2025-01-02 12:27:21,catalog-service,1.7999851899319608,3552072
2025-01-02 12:27:36,catalog-service,1.304391918367036,3552072
2025-01-02 12:27:51,catalog-service,1.222599117943987,3552072
2025-01-02 12:28:06,catalog-service,0.9785185727942991,3552072
2025-01-02 12:28:21,catalog-service,0.9187167972841517,3552072
2025-01-02 12:28:36,catalog-service,0.7357744681504976,3552072
2025-01-02 12:28:51,catalog-service,0.7236985642386762,3552072
2025-01-02 12:29:06,catalog-service,0.7945329636148071,3552072
2025-01-02 12:29:21,catalog-service,0.7776309607819271,3552072
2025-01-02 12:29:36,catalog-service,0.6161385946438317,3552072
2025-01-02 12:29:51,catalog-service,0.55267531528096,3552072
2025-01-02 12:30:06,catalog-service,0.870450222412521,3552072
2025-01-02 12:30:21,catalog-service,1.256384640458854,3552072
2025-01-02 12:30:36,catalog-service,0.2940093109187827,3552072
2025-01-02 12:30:51,catalog-service,0.01142269316493444,3552072
2025-01-02 12:31:06,catalog-service,0.7196141123118134,3552072
2025-01-02 12:31:21,catalog-service,1.0705750461120003,3552072
2025-01-02 12:31:36,catalog-service,0.5570004496587504,3552072
2025-01-02 12:31:51,catalog-service,0.019734061195250445,3552072
2025-01-02 12:32:06,catalog-service,0.0025916912386248973,3552072
2025-01-02 12:32:21,catalog-service,0.019182350075036252,3552072
2025-01-02 12:32:36,catalog-service,0.014110039510765197,3552072
2025-01-02 12:32:51,catalog-service,0.05979813596428613,3552072
2025-01-02 12:33:06,catalog-service,0.16999060808480243,3552072
2025-01-02 12:33:21,catalog-service,0.18439337378170959,3552072
2025-01-02 12:33:36,catalog-service,0.17610416219774844,3552072
2025-01-02 12:33:51,catalog-service,0.16911095504460097,3552072
