Time (s),CPU Utilization (%)
0,0.0
15,0.0
30,0.0
45,0.0
60,0.0
75,0.0
90,14.964459870551606
105,13.506550870452097
120,15.813245020046956
135,15.23917303677792
150,14.02768976724379
165,13.447710809993616
180,16.28072085643531
195,14.635715967125666
210,15.360131607410558
225,13.176396405102501
240,14.354436078669456
255,14.344756301039755
270,15.376828317128252
285,16.465247587757695
300,15.561236831702715
315,15.875124233040816
330,15.907190607324138
345,15.430141466447472
360,13.441367637541505
375,16.48725042264434
390,12.906377439886745
405,14.237728797004317
420,2.8286491773587374
435,0.17569290406610338
450,0.047109438732829
465,0.0
480,0.0
495,0.0
